LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL,2020-05-27,22,2020-06-22
ALL,2020-05-28,25,2020-06-22
ALL,2020-05-29,26,2020-06-22
ALL,2020-05-30,23,2020-06-22
ALL,2020-05-31,21,2020-06-22
ALL,2020-06-01,15,2020-06-22
ALL,2020-06-02,25,2020-06-22
ALL,2020-06-03,21,2020-06-22
ALL,2020-06-04,23,2020-06-22
ALL,2020-06-05,20,2020-06-22
ALL,2020-06-06,29,2020-06-22
ALL,2020-06-07,15,2020-06-22
ALL,2020-06-08,29,2020-06-22
ALL,2020-06-09,17,2020-06-22
ALL,2020-06-10,22,2020-06-22
ALL,2020-06-11,23,2020-06-22
ALL,2020-06-12,17,2020-06-22
ALL,2020-06-13,15,2020-06-22
ALL,2020-06-14,19,2020-06-22
ALL,2020-06-15,20,2020-06-22
ALL,2020-06-16,22,2020-06-22
ALL,2020-06-17,21,2020-06-22
ALL,2020-06-18,20,2020-06-22
ALL,2020-06-19,15,2020-06-22
ALL,2020-06-20,10,2020-06-22
ALL,2020-06-21,4,2020-06-22
ALL,2020-06-22,2,2020-06-22
ALL,2020-03-04,1,2020-06-23
ALL,2020-03-08,1,2020-06-23
ALL,2020-03-09,3,2020-06-23
ALL,2020-03-12,2,2020-06-23
ALL,2020-03-13,1,2020-06-23
ALL,2020-03-14,4,2020-06-23
ALL,2020-03-15,2,2020-06-23
ALL,2020-03-16,1,2020-06-23
ALL,2020-03-17,3,2020-06-23
ALL,2020-03-18,5,2020-06-23
ALL,2020-03-19,3,2020-06-23
ALL,2020-03-20,4,2020-06-23
ALL,2020-03-21,6,2020-06-23
ALL,2020-03-22,7,2020-06-23
ALL,2020-03-23,5,2020-06-23
ALL,2020-03-24,6,2020-06-23
ALL,2020-03-25,10,2020-06-23
ALL,2020-03-26,12,2020-06-23
ALL,2020-03-27,7,2020-06-23
ALL,2020-03-28,11,2020-06-23
ALL,2020-03-29,10,2020-06-23
ALL,2020-03-30,19,2020-06-23
ALL,2020-03-31,12,2020-06-23
ALL,2020-04-01,10,2020-06-23
ALL,2020-04-02,9,2020-06-23
ALL,2020-04-03,8,2020-06-23
ALL,2020-04-04,7,2020-06-23
ALL,2020-04-05,12,2020-06-23
ALL,2020-04-06,5,2020-06-23
ALL,2020-04-07,10,2020-06-23
ALL,2020-04-08,6,2020-06-23
ALL,2020-04-09,4,2020-06-23
ALL,2020-04-10,6,2020-06-23
ALL,2020-04-11,8,2020-06-23
ALL,2020-04-12,2,2020-06-23
ALL,2020-04-13,8,2020-06-23
ALL,2020-04-14,5,2020-06-23
ALL,2020-04-15,5,2020-06-23
ALL,2020-04-16,2,2020-06-23
ALL,2020-04-17,7,2020-06-23
ALL,2020-04-18,6,2020-06-23
ALL,2020-04-19,6,2020-06-23
ALL,2020-04-20,9,2020-06-23
ALL,2020-04-21,2,2020-06-23
ALL,2020-04-22,9,2020-06-23
ALL,2020-04-23,8,2020-06-23
ALL,2020-04-24,11,2020-06-23
ALL,2020-04-25,5,2020-06-23
ALL,2020-04-26,4,2020-06-23
ALL,2020-04-27,12,2020-06-23
ALL,2020-04-28,4,2020-06-23
ALL,2020-04-29,3,2020-06-23
ALL,2020-04-30,4,2020-06-23
ALL,2020-05-01,2,2020-06-23
ALL,2020-05-02,13,2020-06-23
ALL,2020-05-03,3,2020-06-23
ALL,2020-05-04,9,2020-06-23
ALL,2020-05-05,9,2020-06-23
ALL,2020-05-06,6,2020-06-23
ALL,2020-05-07,9,2020-06-23
ALL,2020-05-08,8,2020-06-23
ALL,2020-05-09,7,2020-06-23
ALL,2020-05-10,8,2020-06-23
ALL,2020-05-11,10,2020-06-23
ALL,2020-05-12,10,2020-06-23
ALL,2020-05-13,8,2020-06-23
ALL,2020-05-14,10,2020-06-23
ALL,2020-05-15,10,2020-06-23
ALL,2020-05-16,12,2020-06-23
ALL,2020-05-17,12,2020-06-23
ALL,2020-05-18,22,2020-06-23
ALL,2020-05-19,19,2020-06-23
ALL,2020-05-20,20,2020-06-23
ALL,2020-05-21,26,2020-06-23
ALL,2020-05-22,18,2020-06-23
ALL,2020-05-23,16,2020-06-23
ALL,2020-05-24,18,2020-06-23
ALL,2020-05-25,14,2020-06-23
ALL,2020-05-26,16,2020-06-23
ALL,2020-05-27,22,2020-06-23
ALL,2020-05-28,25,2020-06-23
ALL,2020-05-29,27,2020-06-23
ALL,2020-05-30,25,2020-06-23
ALL,2020-05-31,22,2020-06-23
ALL,2020-06-01,15,2020-06-23
ALL,2020-06-02,25,2020-06-23
ALL,2020-06-03,22,2020-06-23
ALL,2020-06-04,23,2020-06-23
ALL,2020-06-05,20,2020-06-23
ALL,2020-06-06,30,2020-06-23
ALL,2020-06-07,15,2020-06-23
ALL,2020-06-08,30,2020-06-23
ALL,2020-06-09,17,2020-06-23
ALL,2020-06-10,24,2020-06-23
ALL,2020-06-11,24,2020-06-23
ALL,2020-06-12,19,2020-06-23
ALL,2020-06-13,15,2020-06-23
ALL,2020-06-14,19,2020-06-23
ALL,2020-06-15,22,2020-06-23
ALL,2020-06-16,25,2020-06-23
ALL,2020-06-17,23,2020-06-23
ALL,2020-06-18,22,2020-06-23
ALL,2020-06-19,20,2020-06-23
ALL,2020-06-20,13,2020-06-23
ALL,2020-06-21,9,2020-06-23
ALL,2020-06-22,5,2020-06-23
ALL,2020-06-23,2,2020-06-23
ALL,2020-03-04,1,2020-06-24
ALL,2020-03-08,1,2020-06-24
ALL,2020-03-09,3,2020-06-24
ALL,2020-03-12,2,2020-06-24
ALL,2020-03-13,1,2020-06-24
ALL,2020-03-14,4,2020-06-24
ALL,2020-03-15,2,2020-06-24
ALL,2020-03-16,1,2020-06-24
ALL,2020-03-17,3,2020-06-24
ALL,2020-03-18,5,2020-06-24
ALL,2020-03-19,3,2020-06-24
ALL,2020-03-20,4,2020-06-24
ALL,2020-03-21,6,2020-06-24
ALL,2020-03-22,7,2020-06-24
ALL,2020-03-23,5,2020-06-24
ALL,2020-03-24,6,2020-06-24
ALL,2020-03-25,10,2020-06-24
ALL,2020-03-26,12,2020-06-24
ALL,2020-03-27,7,2020-06-24
ALL,2020-03-28,11,2020-06-24
ALL,2020-03-29,10,2020-06-24
ALL,2020-03-30,19,2020-06-24
ALL,2020-03-31,12,2020-06-24
ALL,2020-04-01,10,2020-06-24
ALL,2020-04-02,9,2020-06-24
ALL,2020-04-03,8,2020-06-24
ALL,2020-04-04,7,2020-06-24
ALL,2020-04-05,12,2020-06-24
ALL,2020-04-06,5,2020-06-24
ALL,2020-04-07,10,2020-06-24
ALL,2020-04-08,6,2020-06-24
ALL,2020-04-09,4,2020-06-24
ALL,2020-04-10,6,2020-06-24
ALL,2020-04-11,8,2020-06-24
ALL,2020-04-12,2,2020-06-24
ALL,2020-04-13,8,2020-06-24
ALL,2020-04-14,5,2020-06-24
ALL,2020-04-15,5,2020-06-24
ALL,2020-04-16,2,2020-06-24
ALL,2020-04-17,7,2020-06-24
ALL,2020-04-18,6,2020-06-24
ALL,2020-04-19,6,2020-06-24
ALL,2020-04-20,9,2020-06-24
ALL,2020-04-21,2,2020-06-24
ALL,2020-04-22,9,2020-06-24
ALL,2020-04-23,8,2020-06-24
ALL,2020-04-24,11,2020-06-24
ALL,2020-04-25,5,2020-06-24
ALL,2020-04-26,4,2020-06-24
ALL,2020-04-27,12,2020-06-24
ALL,2020-04-28,4,2020-06-24
ALL,2020-04-29,3,2020-06-24
ALL,2020-04-30,4,2020-06-24
ALL,2020-05-01,2,2020-06-24
ALL,2020-05-02,13,2020-06-24
ALL,2020-05-03,3,2020-06-24
ALL,2020-05-04,9,2020-06-24
ALL,2020-05-05,9,2020-06-24
ALL,2020-05-06,6,2020-06-24
ALL,2020-05-07,9,2020-06-24
ALL,2020-05-08,8,2020-06-24
ALL,2020-05-09,7,2020-06-24
ALL,2020-05-10,8,2020-06-24
ALL,2020-05-11,10,2020-06-24
ALL,2020-05-12,10,2020-06-24
ALL,2020-05-13,8,2020-06-24
ALL,2020-05-14,10,2020-06-24
ALL,2020-05-15,10,2020-06-24
ALL,2020-05-16,12,2020-06-24
ALL,2020-05-17,12,2020-06-24
ALL,2020-05-18,22,2020-06-24
ALL,2020-05-19,20,2020-06-24
ALL,2020-05-20,20,2020-06-24
ALL,2020-05-21,26,2020-06-24
ALL,2020-05-22,18,2020-06-24
ALL,2020-05-23,16,2020-06-24
ALL,2020-05-24,18,2020-06-24
ALL,2020-05-25,14,2020-06-24
ALL,2020-05-26,16,2020-06-24
ALL,2020-05-27,22,2020-06-24
ALL,2020-05-28,26,2020-06-24
ALL,2020-05-29,27,2020-06-24
ALL,2020-05-30,25,2020-06-24
ALL,2020-05-31,22,2020-06-24
ALL,2020-06-01,16,2020-06-24
ALL,2020-06-02,25,2020-06-24
ALL,2020-06-03,22,2020-06-24
ALL,2020-06-04,24,2020-06-24
ALL,2020-06-05,20,2020-06-24
ALL,2020-06-06,30,2020-06-24
ALL,2020-06-07,16,2020-06-24
ALL,2020-06-08,29,2020-06-24
ALL,2020-06-09,18,2020-06-24
ALL,2020-06-10,24,2020-06-24
ALL,2020-06-11,24,2020-06-24
ALL,2020-06-12,20,2020-06-24
ALL,2020-06-13,15,2020-06-24
ALL,2020-06-14,20,2020-06-24
ALL,2020-06-15,22,2020-06-24
ALL,2020-06-16,25,2020-06-24
ALL,2020-06-17,25,2020-06-24
ALL,2020-06-18,23,2020-06-24
ALL,2020-06-19,24,2020-06-24
ALL,2020-06-20,18,2020-06-24
ALL,2020-06-21,19,2020-06-24
ALL,2020-06-22,14,2020-06-24
ALL,2020-06-23,6,2020-06-24
ALL,2020-06-24,1,2020-06-24
ALL,2020-03-04,1,2020-06-25
ALL,2020-03-08,1,2020-06-25
ALL,2020-03-09,3,2020-06-25
ALL,2020-03-12,2,2020-06-25
ALL,2020-03-13,1,2020-06-25
ALL,2020-03-14,4,2020-06-25
ALL,2020-03-15,2,2020-06-25
ALL,2020-03-16,1,2020-06-25
ALL,2020-03-17,3,2020-06-25
ALL,2020-03-18,5,2020-06-25
ALL,2020-03-19,3,2020-06-25
ALL,2020-03-20,4,2020-06-25
ALL,2020-03-21,6,2020-06-25
ALL,2020-03-22,7,2020-06-25
ALL,2020-03-23,5,2020-06-25
ALL,2020-03-24,6,2020-06-25
ALL,2020-03-25,10,2020-06-25
ALL,2020-03-26,12,2020-06-25
ALL,2020-03-27,7,2020-06-25
ALL,2020-03-28,11,2020-06-25
ALL,2020-03-29,10,2020-06-25
ALL,2020-03-30,19,2020-06-25
ALL,2020-03-31,12,2020-06-25
ALL,2020-04-01,10,2020-06-25
ALL,2020-04-02,9,2020-06-25
ALL,2020-04-03,8,2020-06-25
ALL,2020-04-04,7,2020-06-25
ALL,2020-04-05,12,2020-06-25
ALL,2020-04-06,5,2020-06-25
ALL,2020-04-07,10,2020-06-25
ALL,2020-04-08,6,2020-06-25
ALL,2020-04-09,4,2020-06-25
ALL,2020-04-10,6,2020-06-25
ALL,2020-04-11,8,2020-06-25
ALL,2020-04-12,2,2020-06-25
ALL,2020-04-13,8,2020-06-25
ALL,2020-04-14,5,2020-06-25
ALL,2020-04-15,5,2020-06-25
ALL,2020-04-16,2,2020-06-25
ALL,2020-04-17,7,2020-06-25
ALL,2020-04-18,6,2020-06-25
ALL,2020-04-19,6,2020-06-25
ALL,2020-04-20,9,2020-06-25
ALL,2020-04-21,2,2020-06-25
ALL,2020-04-22,9,2020-06-25
ALL,2020-04-23,8,2020-06-25
ALL,2020-04-24,11,2020-06-25
ALL,2020-04-25,5,2020-06-25
ALL,2020-04-26,4,2020-06-25
ALL,2020-04-27,12,2020-06-25
ALL,2020-04-28,4,2020-06-25
ALL,2020-04-29,3,2020-06-25
ALL,2020-04-30,4,2020-06-25
ALL,2020-05-01,2,2020-06-25
ALL,2020-05-02,13,2020-06-25
ALL,2020-05-03,3,2020-06-25
ALL,2020-05-04,9,2020-06-25
ALL,2020-05-05,9,2020-06-25
ALL,2020-05-06,6,2020-06-25
ALL,2020-05-07,9,2020-06-25
ALL,2020-05-08,8,2020-06-25
ALL,2020-05-09,7,2020-06-25
ALL,2020-05-10,8,2020-06-25
ALL,2020-05-11,10,2020-06-25
ALL,2020-05-12,10,2020-06-25
ALL,2020-05-13,8,2020-06-25
ALL,2020-05-14,10,2020-06-25
ALL,2020-05-15,10,2020-06-25
ALL,2020-05-16,12,2020-06-25
ALL,2020-05-17,12,2020-06-25
ALL,2020-05-18,22,2020-06-25
ALL,2020-05-19,20,2020-06-25
ALL,2020-05-20,20,2020-06-25
ALL,2020-05-21,26,2020-06-25
ALL,2020-05-22,18,2020-06-25
ALL,2020-05-23,16,2020-06-25
ALL,2020-05-24,18,2020-06-25
ALL,2020-05-25,14,2020-06-25
ALL,2020-05-26,16,2020-06-25
ALL,2020-05-27,22,2020-06-25
ALL,2020-05-28,26,2020-06-25
ALL,2020-05-29,27,2020-06-25
ALL,2020-05-30,25,2020-06-25
ALL,2020-05-31,22,2020-06-25
ALL,2020-06-01,16,2020-06-25
ALL,2020-06-02,25,2020-06-25
ALL,2020-06-03,22,2020-06-25
ALL,2020-06-04,24,2020-06-25
ALL,2020-06-05,20,2020-06-25
ALL,2020-06-06,30,2020-06-25
ALL,2020-06-07,16,2020-06-25
ALL,2020-06-08,29,2020-06-25
ALL,2020-06-09,20,2020-06-25
ALL,2020-06-10,25,2020-06-25
ALL,2020-06-11,25,2020-06-25
ALL,2020-06-12,20,2020-06-25
ALL,2020-06-13,17,2020-06-25
ALL,2020-06-14,20,2020-06-25
ALL,2020-06-15,22,2020-06-25
ALL,2020-06-16,25,2020-06-25
ALL,2020-06-17,26,2020-06-25
ALL,2020-06-18,24,2020-06-25
ALL,2020-06-19,27,2020-06-25
ALL,2020-06-20,19,2020-06-25
ALL,2020-06-21,22,2020-06-25
ALL,2020-06-22,22,2020-06-25
ALL,2020-06-23,13,2020-06-25
ALL,2020-06-24,2,2020-06-25
ALL,2020-06-25,1,2020-06-25
ALL,2020-03-04,1,2020-06-26
ALL,2020-03-08,1,2020-06-26
ALL,2020-03-09,3,2020-06-26
ALL,2020-03-12,2,2020-06-26
ALL,2020-03-13,1,2020-06-26
ALL,2020-03-14,4,2020-06-26
ALL,2020-03-15,2,2020-06-26
ALL,2020-03-16,1,2020-06-26
ALL,2020-03-17,3,2020-06-26
ALL,2020-03-18,5,2020-06-26
ALL,2020-03-19,3,2020-06-26
ALL,2020-03-20,4,2020-06-26
ALL,2020-03-21,6,2020-06-26
ALL,2020-03-22,7,2020-06-26
ALL,2020-03-23,5,2020-06-26
ALL,2020-03-24,6,2020-06-26
ALL,2020-03-25,10,2020-06-26
ALL,2020-03-26,12,2020-06-26
ALL,2020-03-27,7,2020-06-26
ALL,2020-03-28,11,2020-06-26
ALL,2020-03-29,10,2020-06-26
ALL,2020-03-30,19,2020-06-26
ALL,2020-03-31,12,2020-06-26
ALL,2020-04-01,10,2020-06-26
ALL,2020-04-02,9,2020-06-26
ALL,2020-04-03,8,2020-06-26
ALL,2020-04-04,7,2020-06-26
ALL,2020-04-05,12,2020-06-26
ALL,2020-04-06,5,2020-06-26
ALL,2020-04-07,10,2020-06-26
ALL,2020-04-08,6,2020-06-26
ALL,2020-04-09,4,2020-06-26
ALL,2020-04-10,6,2020-06-26
ALL,2020-04-11,8,2020-06-26
ALL,2020-04-12,3,2020-06-26
ALL,2020-04-13,8,2020-06-26
ALL,2020-04-14,5,2020-06-26
ALL,2020-04-15,5,2020-06-26
ALL,2020-04-16,2,2020-06-26
ALL,2020-04-17,7,2020-06-26
ALL,2020-04-18,6,2020-06-26
ALL,2020-04-19,6,2020-06-26
ALL,2020-04-20,9,2020-06-26
ALL,2020-04-21,2,2020-06-26
ALL,2020-04-22,9,2020-06-26
ALL,2020-04-23,8,2020-06-26
ALL,2020-04-24,11,2020-06-26
ALL,2020-04-25,5,2020-06-26
ALL,2020-04-26,4,2020-06-26
ALL,2020-04-27,12,2020-06-26
ALL,2020-04-28,4,2020-06-26
ALL,2020-04-29,3,2020-06-26
ALL,2020-04-30,4,2020-06-26
ALL,2020-05-01,2,2020-06-26
ALL,2020-05-02,13,2020-06-26
ALL,2020-05-03,3,2020-06-26
ALL,2020-05-04,9,2020-06-26
ALL,2020-05-05,9,2020-06-26
ALL,2020-05-06,6,2020-06-26
ALL,2020-05-07,9,2020-06-26
ALL,2020-05-08,8,2020-06-26
ALL,2020-05-09,7,2020-06-26
ALL,2020-05-10,8,2020-06-26
ALL,2020-05-11,11,2020-06-26
ALL,2020-05-12,11,2020-06-26
ALL,2020-05-13,8,2020-06-26
ALL,2020-05-14,11,2020-06-26
ALL,2020-05-15,10,2020-06-26
ALL,2020-05-16,12,2020-06-26
ALL,2020-05-17,12,2020-06-26
ALL,2020-05-18,22,2020-06-26
ALL,2020-05-19,20,2020-06-26
ALL,2020-05-20,20,2020-06-26
ALL,2020-05-21,28,2020-06-26
ALL,2020-05-22,19,2020-06-26
ALL,2020-05-23,16,2020-06-26
ALL,2020-05-24,18,2020-06-26
ALL,2020-05-25,14,2020-06-26
ALL,2020-05-26,18,2020-06-26
ALL,2020-05-27,22,2020-06-26
ALL,2020-05-28,27,2020-06-26
ALL,2020-05-29,27,2020-06-26
ALL,2020-05-30,26,2020-06-26
ALL,2020-05-31,24,2020-06-26
ALL,2020-06-01,18,2020-06-26
ALL,2020-06-02,26,2020-06-26
ALL,2020-06-03,22,2020-06-26
ALL,2020-06-04,26,2020-06-26
ALL,2020-06-05,21,2020-06-26
ALL,2020-06-06,32,2020-06-26
ALL,2020-06-07,20,2020-06-26
ALL,2020-06-08,30,2020-06-26
ALL,2020-06-09,21,2020-06-26
ALL,2020-06-10,25,2020-06-26
ALL,2020-06-11,25,2020-06-26
ALL,2020-06-12,22,2020-06-26
ALL,2020-06-13,21,2020-06-26
ALL,2020-06-14,21,2020-06-26
ALL,2020-06-15,23,2020-06-26
ALL,2020-06-16,28,2020-06-26
ALL,2020-06-17,31,2020-06-26
ALL,2020-06-18,27,2020-06-26
ALL,2020-06-19,29,2020-06-26
ALL,2020-06-20,23,2020-06-26
ALL,2020-06-21,22,2020-06-26
ALL,2020-06-22,27,2020-06-26
ALL,2020-06-23,23,2020-06-26
ALL,2020-06-24,14,2020-06-26
ALL,2020-06-25,5,2020-06-26
ALL,2020-03-04,1,2020-06-27
ALL,2020-03-08,1,2020-06-27
ALL,2020-03-09,3,2020-06-27
ALL,2020-03-12,2,2020-06-27
ALL,2020-03-13,1,2020-06-27
ALL,2020-03-14,4,2020-06-27
ALL,2020-03-15,2,2020-06-27
ALL,2020-03-16,1,2020-06-27
ALL,2020-03-17,3,2020-06-27
ALL,2020-03-18,5,2020-06-27
ALL,2020-03-19,3,2020-06-27
ALL,2020-03-20,4,2020-06-27
ALL,2020-03-21,6,2020-06-27
ALL,2020-03-22,7,2020-06-27
ALL,2020-03-23,5,2020-06-27
ALL,2020-03-24,6,2020-06-27
ALL,2020-03-25,10,2020-06-27
ALL,2020-03-26,12,2020-06-27
ALL,2020-03-27,7,2020-06-27
ALL,2020-03-28,11,2020-06-27
ALL,2020-03-29,10,2020-06-27
ALL,2020-03-30,19,2020-06-27
ALL,2020-03-31,12,2020-06-27
ALL,2020-04-01,10,2020-06-27
ALL,2020-04-02,9,2020-06-27
ALL,2020-04-03,8,2020-06-27
ALL,2020-04-04,7,2020-06-27
ALL,2020-04-05,12,2020-06-27
ALL,2020-04-06,5,2020-06-27
ALL,2020-04-07,10,2020-06-27
ALL,2020-04-08,6,2020-06-27
ALL,2020-04-09,4,2020-06-27
ALL,2020-04-10,6,2020-06-27
ALL,2020-04-11,8,2020-06-27
ALL,2020-04-12,3,2020-06-27
ALL,2020-04-13,8,2020-06-27
ALL,2020-04-14,5,2020-06-27
ALL,2020-04-15,5,2020-06-27
ALL,2020-04-16,2,2020-06-27
ALL,2020-04-17,7,2020-06-27
ALL,2020-04-18,6,2020-06-27
ALL,2020-04-19,6,2020-06-27
ALL,2020-04-20,9,2020-06-27
ALL,2020-04-21,2,2020-06-27
ALL,2020-04-22,9,2020-06-27
ALL,2020-04-23,8,2020-06-27
ALL,2020-04-24,11,2020-06-27
ALL,2020-04-25,5,2020-06-27
ALL,2020-04-26,4,2020-06-27
ALL,2020-04-27,12,2020-06-27
ALL,2020-04-28,4,2020-06-27
ALL,2020-04-29,3,2020-06-27
ALL,2020-04-30,4,2020-06-27
ALL,2020-05-01,2,2020-06-27
ALL,2020-05-02,13,2020-06-27
ALL,2020-05-03,3,2020-06-27
ALL,2020-05-04,9,2020-06-27
ALL,2020-05-05,9,2020-06-27
ALL,2020-05-06,6,2020-06-27
ALL,2020-05-07,9,2020-06-27
ALL,2020-05-08,8,2020-06-27
ALL,2020-05-09,7,2020-06-27
ALL,2020-05-10,8,2020-06-27
ALL,2020-05-11,11,2020-06-27
ALL,2020-05-12,11,2020-06-27
ALL,2020-05-13,8,2020-06-27
ALL,2020-05-14,11,2020-06-27
ALL,2020-05-15,10,2020-06-27
ALL,2020-05-16,12,2020-06-27
ALL,2020-05-17,12,2020-06-27
ALL,2020-05-18,22,2020-06-27
ALL,2020-05-19,20,2020-06-27
ALL,2020-05-20,20,2020-06-27
ALL,2020-05-21,28,2020-06-27
ALL,2020-05-22,19,2020-06-27
ALL,2020-05-23,16,2020-06-27
ALL,2020-05-24,18,2020-06-27
ALL,2020-05-25,14,2020-06-27
ALL,2020-05-26,18,2020-06-27
ALL,2020-05-27,22,2020-06-27
ALL,2020-05-28,27,2020-06-27
ALL,2020-05-29,27,2020-06-27
ALL,2020-05-30,26,2020-06-27
ALL,2020-05-31,24,2020-06-27
ALL,2020-06-01,18,2020-06-27
ALL,2020-06-02,26,2020-06-27
ALL,2020-06-03,22,2020-06-27
ALL,2020-06-04,26,2020-06-27
ALL,2020-06-05,21,2020-06-27
ALL,2020-06-06,32,2020-06-27
ALL,2020-06-07,20,2020-06-27
ALL,2020-06-08,30,2020-06-27
ALL,2020-06-09,21,2020-06-27
ALL,2020-06-10,25,2020-06-27
ALL,2020-06-11,26,2020-06-27
ALL,2020-06-12,23,2020-06-27
ALL,2020-06-13,21,2020-06-27
ALL,2020-06-14,21,2020-06-27
ALL,2020-06-15,23,2020-06-27
ALL,2020-06-16,28,2020-06-27
ALL,2020-06-17,32,2020-06-27
ALL,2020-06-18,29,2020-06-27
ALL,2020-06-19,33,2020-06-27
ALL,2020-06-20,24,2020-06-27
ALL,2020-06-21,23,2020-06-27
ALL,2020-06-22,28,2020-06-27
ALL,2020-06-23,27,2020-06-27
ALL,2020-06-24,19,2020-06-27
ALL,2020-06-25,9,2020-06-27
ALL,2020-06-26,3,2020-06-27
ALL,2020-06-27,2,2020-06-27
ALL,2020-03-04,1,2020-06-28
ALL,2020-03-08,1,2020-06-28
ALL,2020-03-09,3,2020-06-28
ALL,2020-03-12,2,2020-06-28
ALL,2020-03-13,1,2020-06-28
ALL,2020-03-14,4,2020-06-28
ALL,2020-03-15,2,2020-06-28
ALL,2020-03-16,1,2020-06-28
ALL,2020-03-17,3,2020-06-28
ALL,2020-03-18,5,2020-06-28
ALL,2020-03-19,3,2020-06-28
ALL,2020-03-20,4,2020-06-28
ALL,2020-03-21,6,2020-06-28
ALL,2020-03-22,7,2020-06-28
ALL,2020-03-23,5,2020-06-28
ALL,2020-03-24,6,2020-06-28
ALL,2020-03-25,10,2020-06-28
ALL,2020-03-26,12,2020-06-28
ALL,2020-03-27,7,2020-06-28
ALL,2020-03-28,11,2020-06-28
ALL,2020-03-29,10,2020-06-28
ALL,2020-03-30,19,2020-06-28
ALL,2020-03-31,12,2020-06-28
ALL,2020-04-01,10,2020-06-28
ALL,2020-04-02,9,2020-06-28
ALL,2020-04-03,8,2020-06-28
ALL,2020-04-04,7,2020-06-28
ALL,2020-04-05,12,2020-06-28
ALL,2020-04-06,5,2020-06-28
ALL,2020-04-07,10,2020-06-28
ALL,2020-04-08,6,2020-06-28
ALL,2020-04-09,4,2020-06-28
ALL,2020-04-10,6,2020-06-28
ALL,2020-04-11,8,2020-06-28
ALL,2020-04-12,3,2020-06-28
ALL,2020-04-13,8,2020-06-28
ALL,2020-04-14,5,2020-06-28
ALL,2020-04-15,5,2020-06-28
ALL,2020-04-16,2,2020-06-28
ALL,2020-04-17,7,2020-06-28
ALL,2020-04-18,6,2020-06-28
ALL,2020-04-19,6,2020-06-28
ALL,2020-04-20,9,2020-06-28
ALL,2020-04-21,2,2020-06-28
ALL,2020-04-22,9,2020-06-28
ALL,2020-04-23,8,2020-06-28
ALL,2020-04-24,11,2020-06-28
ALL,2020-04-25,5,2020-06-28
ALL,2020-04-26,4,2020-06-28
ALL,2020-04-27,12,2020-06-28
ALL,2020-04-28,4,2020-06-28
ALL,2020-04-29,3,2020-06-28
ALL,2020-04-30,4,2020-06-28
ALL,2020-05-01,2,2020-06-28
ALL,2020-05-02,13,2020-06-28
ALL,2020-05-03,3,2020-06-28
ALL,2020-05-04,9,2020-06-28
ALL,2020-05-05,9,2020-06-28
ALL,2020-05-06,6,2020-06-28
ALL,2020-05-07,9,2020-06-28
ALL,2020-05-08,8,2020-06-28
ALL,2020-05-09,7,2020-06-28
ALL,2020-05-10,8,2020-06-28
ALL,2020-05-11,11,2020-06-28
ALL,2020-05-12,11,2020-06-28
ALL,2020-05-13,8,2020-06-28
ALL,2020-05-14,11,2020-06-28
ALL,2020-05-15,10,2020-06-28
ALL,2020-05-16,12,2020-06-28
ALL,2020-05-17,12,2020-06-28
ALL,2020-05-18,22,2020-06-28
ALL,2020-05-19,20,2020-06-28
ALL,2020-05-20,21,2020-06-28
ALL,2020-05-21,28,2020-06-28
ALL,2020-05-22,19,2020-06-28
ALL,2020-05-23,16,2020-06-28
ALL,2020-05-24,18,2020-06-28
ALL,2020-05-25,14,2020-06-28
ALL,2020-05-26,18,2020-06-28
ALL,2020-05-27,22,2020-06-28
ALL,2020-05-28,27,2020-06-28
ALL,2020-05-29,27,2020-06-28
ALL,2020-05-30,26,2020-06-28
ALL,2020-05-31,24,2020-06-28
ALL,2020-06-01,18,2020-06-28
ALL,2020-06-02,26,2020-06-28
ALL,2020-06-03,22,2020-06-28
ALL,2020-06-04,26,2020-06-28
ALL,2020-06-05,22,2020-06-28
ALL,2020-06-06,32,2020-06-28
ALL,2020-06-07,20,2020-06-28
ALL,2020-06-08,30,2020-06-28
ALL,2020-06-09,21,2020-06-28
ALL,2020-06-10,26,2020-06-28
ALL,2020-06-11,27,2020-06-28
ALL,2020-06-12,24,2020-06-28
ALL,2020-06-13,21,2020-06-28
ALL,2020-06-14,21,2020-06-28
ALL,2020-06-15,24,2020-06-28
ALL,2020-06-16,28,2020-06-28
ALL,2020-06-17,33,2020-06-28
ALL,2020-06-18,29,2020-06-28
ALL,2020-06-19,33,2020-06-28
ALL,2020-06-20,25,2020-06-28
ALL,2020-06-21,23,2020-06-28
ALL,2020-06-22,31,2020-06-28
ALL,2020-06-23,30,2020-06-28
ALL,2020-06-24,22,2020-06-28
ALL,2020-06-25,17,2020-06-28
ALL,2020-06-26,6,2020-06-28
ALL,2020-06-27,4,2020-06-28
ALL,2020-06-28,1,2020-06-28
ALL,2020-03-04,1,2020-06-29
ALL,2020-03-08,1,2020-06-29
ALL,2020-03-09,3,2020-06-29
ALL,2020-03-12,2,2020-06-29
ALL,2020-03-13,1,2020-06-29
ALL,2020-03-14,4,2020-06-29
ALL,2020-03-15,2,2020-06-29
ALL,2020-03-16,1,2020-06-29
ALL,2020-03-17,3,2020-06-29
ALL,2020-03-18,5,2020-06-29
ALL,2020-03-19,3,2020-06-29
ALL,2020-03-20,4,2020-06-29
ALL,2020-03-21,6,2020-06-29
ALL,2020-03-22,7,2020-06-29
ALL,2020-03-23,5,2020-06-29
