LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL/Chaco,2020-05-12,1,2020-06-17
ALL/Chaco,2020-05-13,3,2020-06-17
ALL/Chaco,2020-05-14,3,2020-06-17
ALL/Chaco,2020-05-16,2,2020-06-17
ALL/Chaco,2020-05-17,2,2020-06-17
ALL/Chaco,2020-05-19,1,2020-06-17
ALL/Chaco,2020-05-20,2,2020-06-17
ALL/Chaco,2020-05-22,1,2020-06-17
ALL/Chaco,2020-05-23,2,2020-06-17
ALL/Chaco,2020-05-24,1,2020-06-17
ALL/Chaco,2020-05-25,3,2020-06-17
ALL/Chaco,2020-05-27,1,2020-06-17
ALL/Chaco,2020-05-29,2,2020-06-17
ALL/Chaco,2020-05-30,4,2020-06-17
ALL/Chaco,2020-05-31,2,2020-06-17
ALL/Chaco,2020-06-02,1,2020-06-17
ALL/Chaco,2020-06-04,2,2020-06-17
ALL/Chaco,2020-06-07,1,2020-06-17
ALL/Chaco,2020-06-08,2,2020-06-17
ALL/Chaco,2020-06-10,2,2020-06-17
ALL/Chaco,2020-06-11,1,2020-06-17
ALL/Chubut,2020-04-30,1,2020-06-17
ALL/Corrientes,2020-05-02,1,2020-06-17
ALL/Córdoba,2020-03-15,1,2020-06-17
ALL/Córdoba,2020-03-21,1,2020-06-17
ALL/Córdoba,2020-03-24,1,2020-06-17
ALL/Córdoba,2020-03-25,1,2020-06-17
ALL/Córdoba,2020-03-26,2,2020-06-17
ALL/Córdoba,2020-03-27,1,2020-06-17
ALL/Córdoba,2020-03-28,2,2020-06-17
ALL/Córdoba,2020-03-29,1,2020-06-17
ALL/Córdoba,2020-03-30,2,2020-06-17
ALL/Córdoba,2020-04-05,1,2020-06-17
ALL/Córdoba,2020-04-07,1,2020-06-17
ALL/Córdoba,2020-04-08,1,2020-06-17
ALL/Córdoba,2020-04-10,3,2020-06-17
ALL/Córdoba,2020-04-11,1,2020-06-17
ALL/Córdoba,2020-04-13,1,2020-06-17
ALL/Córdoba,2020-04-20,2,2020-06-17
ALL/Córdoba,2020-04-28,1,2020-06-17
ALL/Córdoba,2020-05-01,1,2020-06-17
ALL/Córdoba,2020-05-08,1,2020-06-17
ALL/Córdoba,2020-05-11,1,2020-06-17
ALL/Córdoba,2020-05-14,1,2020-06-17
ALL/Córdoba,2020-05-15,1,2020-06-17
ALL/Córdoba,2020-05-17,1,2020-06-17
ALL/Córdoba,2020-05-19,1,2020-06-17
ALL/Córdoba,2020-05-20,1,2020-06-17
ALL/Córdoba,2020-05-30,1,2020-06-17
ALL/Jujuy,2020-06-02,1,2020-06-17
ALL/La Rioja,2020-03-23,1,2020-06-17
ALL/La Rioja,2020-04-10,1,2020-06-17
ALL/La Rioja,2020-04-17,1,2020-06-17
ALL/La Rioja,2020-04-22,1,2020-06-17
ALL/Mendoza,2020-03-25,1,2020-06-17
ALL/Mendoza,2020-03-26,2,2020-06-17
ALL/Mendoza,2020-03-30,1,2020-06-17
ALL/Mendoza,2020-04-01,3,2020-06-17
ALL/Mendoza,2020-04-02,1,2020-06-17
ALL/Mendoza,2020-04-07,1,2020-06-17
ALL/Mendoza,2020-04-13,1,2020-06-17
ALL/Mendoza,2020-04-15,1,2020-06-17
ALL/Misiones,2020-04-17,1,2020-06-17
ALL/Misiones,2020-05-27,1,2020-06-17
ALL/Misiones,2020-06-09,1,2020-06-17
ALL/Misiones,2020-06-11,1,2020-06-17
ALL/Neuquén,2020-03-25,1,2020-06-17
ALL/Neuquén,2020-04-18,1,2020-06-17
ALL/Neuquén,2020-04-24,1,2020-06-17
ALL/Neuquén,2020-06-11,1,2020-06-17
ALL/Río Negro,2020-04-02,1,2020-06-17
ALL/Río Negro,2020-04-03,3,2020-06-17
ALL/Río Negro,2020-04-13,1,2020-06-17
ALL/Río Negro,2020-04-14,1,2020-06-17
ALL/Río Negro,2020-04-17,1,2020-06-17
ALL/Río Negro,2020-04-27,1,2020-06-17
ALL/Río Negro,2020-05-02,1,2020-06-17
ALL/Río Negro,2020-05-04,1,2020-06-17
ALL/Río Negro,2020-05-05,1,2020-06-17
ALL/Río Negro,2020-05-14,1,2020-06-17
ALL/Río Negro,2020-05-21,1,2020-06-17
ALL/Río Negro,2020-05-27,1,2020-06-17
ALL/Río Negro,2020-05-31,1,2020-06-17
ALL/Río Negro,2020-06-03,1,2020-06-17
ALL/Río Negro,2020-06-05,1,2020-06-17
ALL/Río Negro,2020-06-09,1,2020-06-17
ALL/Río Negro,2020-06-12,1,2020-06-17
ALL/Río Negro,2020-06-15,1,2020-06-17
ALL/San Juan,2020-04-09,1,2020-06-17
ALL/Santa Cruz,2020-03-19,1,2020-06-17
ALL/Santa Cruz,2020-03-24,1,2020-06-17
ALL/Santa Cruz,2020-03-26,1,2020-06-17
ALL/Santa Cruz,2020-04-04,1,2020-06-17
ALL/Santa Cruz,2020-04-08,1,2020-06-17
ALL/Santa Fe,2020-03-28,2,2020-06-17
ALL/Santa Fe,2020-03-29,2,2020-06-17
ALL/Santa Fe,2020-03-30,1,2020-06-17
ALL/Santa Fe,2020-03-31,1,2020-06-17
ALL/Santa Fe,2020-04-01,1,2020-06-17
ALL/Santa Fe,2020-04-05,1,2020-06-17
ALL/Santa Fe,2020-04-11,1,2020-06-17
ALL/Santa Fe,2020-04-14,1,2020-06-17
ALL/Santa Fe,2020-04-18,1,2020-06-17
ALL/Santa Fe,2020-05-24,1,2020-06-17
ALL/Santiago del Estero,2020-04-07,1,2020-06-17
ALL/Tierra del Fuego,2020-03-29,1,2020-06-17
ALL/Tierra del Fuego,2020-03-30,1,2020-06-17
ALL/Tucumán,2020-03-14,1,2020-06-17
ALL/Tucumán,2020-03-18,1,2020-06-17
ALL/Tucumán,2020-03-23,1,2020-06-17
ALL/Tucumán,2020-03-31,1,2020-06-17
ALL/Tucumán,2020-05-24,1,2020-06-17
ALL/Tucumán,2020-05-30,1,2020-06-17
ALL/Tucumán,2020-06-04,1,2020-06-17
ALL/Tucumán,2020-06-16,1,2020-06-17
ALL/Buenos Aires,2020-03-09,1,2020-06-18
ALL/Buenos Aires,2020-03-12,1,2020-06-18
ALL/Buenos Aires,2020-03-13,1,2020-06-18
ALL/Buenos Aires,2020-03-14,1,2020-06-18
ALL/Buenos Aires,2020-03-16,1,2020-06-18
ALL/Buenos Aires,2020-03-17,1,2020-06-18
ALL/Buenos Aires,2020-03-18,3,2020-06-18
ALL/Buenos Aires,2020-03-19,1,2020-06-18
ALL/Buenos Aires,2020-03-20,1,2020-06-18
ALL/Buenos Aires,2020-03-21,3,2020-06-18
ALL/Buenos Aires,2020-03-22,3,2020-06-18
ALL/Buenos Aires,2020-03-23,1,2020-06-18
ALL/Buenos Aires,2020-03-24,2,2020-06-18
ALL/Buenos Aires,2020-03-25,3,2020-06-18
ALL/Buenos Aires,2020-03-26,1,2020-06-18
ALL/Buenos Aires,2020-03-27,3,2020-06-18
ALL/Buenos Aires,2020-03-28,2,2020-06-18
ALL/Buenos Aires,2020-03-29,4,2020-06-18
ALL/Buenos Aires,2020-03-30,8,2020-06-18
ALL/Buenos Aires,2020-03-31,3,2020-06-18
ALL/Buenos Aires,2020-04-01,3,2020-06-18
ALL/Buenos Aires,2020-04-02,4,2020-06-18
ALL/Buenos Aires,2020-04-03,2,2020-06-18
ALL/Buenos Aires,2020-04-04,2,2020-06-18
ALL/Buenos Aires,2020-04-05,6,2020-06-18
ALL/Buenos Aires,2020-04-06,5,2020-06-18
ALL/Buenos Aires,2020-04-07,2,2020-06-18
ALL/Buenos Aires,2020-04-08,3,2020-06-18
ALL/Buenos Aires,2020-04-09,2,2020-06-18
ALL/Buenos Aires,2020-04-10,1,2020-06-18
ALL/Buenos Aires,2020-04-11,5,2020-06-18
ALL/Buenos Aires,2020-04-13,2,2020-06-18
ALL/Buenos Aires,2020-04-15,2,2020-06-18
ALL/Buenos Aires,2020-04-16,1,2020-06-18
ALL/Buenos Aires,2020-04-17,4,2020-06-18
ALL/Buenos Aires,2020-04-18,3,2020-06-18
ALL/Buenos Aires,2020-04-19,4,2020-06-18
ALL/Buenos Aires,2020-04-20,2,2020-06-18
ALL/Buenos Aires,2020-04-21,1,2020-06-18
ALL/Buenos Aires,2020-04-22,2,2020-06-18
ALL/Buenos Aires,2020-04-23,3,2020-06-18
ALL/Buenos Aires,2020-04-24,3,2020-06-18
ALL/Buenos Aires,2020-04-25,3,2020-06-18
ALL/Buenos Aires,2020-04-26,2,2020-06-18
ALL/Buenos Aires,2020-04-27,2,2020-06-18
ALL/Buenos Aires,2020-04-28,2,2020-06-18
ALL/Buenos Aires,2020-04-29,1,2020-06-18
ALL/Buenos Aires,2020-04-30,1,2020-06-18
ALL/Buenos Aires,2020-05-01,1,2020-06-18
ALL/Buenos Aires,2020-05-02,7,2020-06-18
ALL/Buenos Aires,2020-05-03,1,2020-06-18
ALL/Buenos Aires,2020-05-04,3,2020-06-18
ALL/Buenos Aires,2020-05-05,3,2020-06-18
ALL/Buenos Aires,2020-05-07,2,2020-06-18
ALL/Buenos Aires,2020-05-08,1,2020-06-18
ALL/Buenos Aires,2020-05-09,1,2020-06-18
ALL/Buenos Aires,2020-05-10,3,2020-06-18
ALL/Buenos Aires,2020-05-11,3,2020-06-18
ALL/Buenos Aires,2020-05-12,2,2020-06-18
ALL/Buenos Aires,2020-05-13,2,2020-06-18
ALL/Buenos Aires,2020-05-14,2,2020-06-18
ALL/Buenos Aires,2020-05-16,4,2020-06-18
ALL/Buenos Aires,2020-05-17,1,2020-06-18
ALL/Buenos Aires,2020-05-18,5,2020-06-18
ALL/Buenos Aires,2020-05-19,4,2020-06-18
ALL/Buenos Aires,2020-05-20,8,2020-06-18
ALL/Buenos Aires,2020-05-21,12,2020-06-18
ALL/Buenos Aires,2020-05-22,5,2020-06-18
ALL/Buenos Aires,2020-05-23,3,2020-06-18
ALL/Buenos Aires,2020-05-24,5,2020-06-18
ALL/Buenos Aires,2020-05-25,5,2020-06-18
ALL/Buenos Aires,2020-05-26,7,2020-06-18
ALL/Buenos Aires,2020-05-27,8,2020-06-18
ALL/Buenos Aires,2020-05-28,12,2020-06-18
ALL/Buenos Aires,2020-05-29,11,2020-06-18
ALL/Buenos Aires,2020-05-30,10,2020-06-18
ALL/Buenos Aires,2020-05-31,10,2020-06-18
ALL/Buenos Aires,2020-06-01,4,2020-06-18
ALL/Buenos Aires,2020-06-02,9,2020-06-18
ALL/Buenos Aires,2020-06-03,6,2020-06-18
ALL/Buenos Aires,2020-06-04,8,2020-06-18
ALL/Buenos Aires,2020-06-05,6,2020-06-18
ALL/Buenos Aires,2020-06-06,10,2020-06-18
ALL/Buenos Aires,2020-06-07,7,2020-06-18
ALL/Buenos Aires,2020-06-08,14,2020-06-18
ALL/Buenos Aires,2020-06-09,5,2020-06-18
ALL/Buenos Aires,2020-06-10,9,2020-06-18
ALL/Buenos Aires,2020-06-11,7,2020-06-18
ALL/Buenos Aires,2020-06-12,4,2020-06-18
ALL/Buenos Aires,2020-06-13,8,2020-06-18
ALL/Buenos Aires,2020-06-14,6,2020-06-18
ALL/Buenos Aires,2020-06-15,7,2020-06-18
ALL/Buenos Aires,2020-06-16,1,2020-06-18
ALL/Buenos Aires,2020-06-17,5,2020-06-18
ALL/CABA,2020-03-04,1,2020-06-18
ALL/CABA,2020-03-08,1,2020-06-18
ALL/CABA,2020-03-09,1,2020-06-18
ALL/CABA,2020-03-12,1,2020-06-18
ALL/CABA,2020-03-15,1,2020-06-18
ALL/CABA,2020-03-17,2,2020-06-18
ALL/CABA,2020-03-20,3,2020-06-18
ALL/CABA,2020-03-21,2,2020-06-18
ALL/CABA,2020-03-22,4,2020-06-18
ALL/CABA,2020-03-23,2,2020-06-18
ALL/CABA,2020-03-24,2,2020-06-18
ALL/CABA,2020-03-25,3,2020-06-18
ALL/CABA,2020-03-26,5,2020-06-18
ALL/CABA,2020-03-27,3,2020-06-18
ALL/CABA,2020-03-28,4,2020-06-18
ALL/CABA,2020-03-29,2,2020-06-18
ALL/CABA,2020-03-30,6,2020-06-18
ALL/CABA,2020-03-31,6,2020-06-18
ALL/CABA,2020-04-01,3,2020-06-18
ALL/CABA,2020-04-02,3,2020-06-18
ALL/CABA,2020-04-03,2,2020-06-18
ALL/CABA,2020-04-04,4,2020-06-18
ALL/CABA,2020-04-05,4,2020-06-18
ALL/CABA,2020-04-07,5,2020-06-18
ALL/CABA,2020-04-09,1,2020-06-18
ALL/CABA,2020-04-11,1,2020-06-18
ALL/CABA,2020-04-13,1,2020-06-18
ALL/CABA,2020-04-14,3,2020-06-18
ALL/CABA,2020-04-15,1,2020-06-18
ALL/CABA,2020-04-18,1,2020-06-18
ALL/CABA,2020-04-19,1,2020-06-18
ALL/CABA,2020-04-20,4,2020-06-18
ALL/CABA,2020-04-21,1,2020-06-18
ALL/CABA,2020-04-22,4,2020-06-18
ALL/CABA,2020-04-23,5,2020-06-18
ALL/CABA,2020-04-24,5,2020-06-18
ALL/CABA,2020-04-27,6,2020-06-18
ALL/CABA,2020-04-28,1,2020-06-18
ALL/CABA,2020-04-29,1,2020-06-18
ALL/CABA,2020-04-30,1,2020-06-18
ALL/CABA,2020-05-02,3,2020-06-18
ALL/CABA,2020-05-03,1,2020-06-18
ALL/CABA,2020-05-04,4,2020-06-18
ALL/CABA,2020-05-05,3,2020-06-18
ALL/CABA,2020-05-06,4,2020-06-18
ALL/CABA,2020-05-07,6,2020-06-18
ALL/CABA,2020-05-08,5,2020-06-18
ALL/CABA,2020-05-09,2,2020-06-18
ALL/CABA,2020-05-10,3,2020-06-18
ALL/CABA,2020-05-11,6,2020-06-18
ALL/CABA,2020-05-12,7,2020-06-18
ALL/CABA,2020-05-13,2,2020-06-18
ALL/CABA,2020-05-14,3,2020-06-18
ALL/CABA,2020-05-15,9,2020-06-18
ALL/CABA,2020-05-16,6,2020-06-18
ALL/CABA,2020-05-17,8,2020-06-18
ALL/CABA,2020-05-18,17,2020-06-18
ALL/CABA,2020-05-19,12,2020-06-18
ALL/CABA,2020-05-20,9,2020-06-18
ALL/CABA,2020-05-21,10,2020-06-18
ALL/CABA,2020-05-22,11,2020-06-18
ALL/CABA,2020-05-23,11,2020-06-18
ALL/CABA,2020-05-24,9,2020-06-18
ALL/CABA,2020-05-25,6,2020-06-18
ALL/CABA,2020-05-26,8,2020-06-18
ALL/CABA,2020-05-27,10,2020-06-18
ALL/CABA,2020-05-28,13,2020-06-18
ALL/CABA,2020-05-29,13,2020-06-18
ALL/CABA,2020-05-30,7,2020-06-18
ALL/CABA,2020-05-31,7,2020-06-18
ALL/CABA,2020-06-01,10,2020-06-18
ALL/CABA,2020-06-02,13,2020-06-18
ALL/CABA,2020-06-03,13,2020-06-18
ALL/CABA,2020-06-04,12,2020-06-18
ALL/CABA,2020-06-05,9,2020-06-18
ALL/CABA,2020-06-06,16,2020-06-18
ALL/CABA,2020-06-07,7,2020-06-18
ALL/CABA,2020-06-08,11,2020-06-18
ALL/CABA,2020-06-09,9,2020-06-18
ALL/CABA,2020-06-10,9,2020-06-18
ALL/CABA,2020-06-11,10,2020-06-18
ALL/CABA,2020-06-12,7,2020-06-18
ALL/CABA,2020-06-13,5,2020-06-18
ALL/CABA,2020-06-14,12,2020-06-18
ALL/CABA,2020-06-15,8,2020-06-18
ALL/CABA,2020-06-16,12,2020-06-18
ALL/CABA,2020-06-17,2,2020-06-18
ALL/CABA,2020-06-18,1,2020-06-18
ALL/Chaco,2020-03-09,1,2020-06-18
ALL/Chaco,2020-03-14,2,2020-06-18
ALL/Chaco,2020-03-18,1,2020-06-18
ALL/Chaco,2020-03-19,1,2020-06-18
ALL/Chaco,2020-03-25,1,2020-06-18
ALL/Chaco,2020-03-26,1,2020-06-18
ALL/Chaco,2020-03-28,1,2020-06-18
ALL/Chaco,2020-03-31,1,2020-06-18
ALL/Chaco,2020-04-03,1,2020-06-18
ALL/Chaco,2020-04-08,1,2020-06-18
ALL/Chaco,2020-04-10,1,2020-06-18
ALL/Chaco,2020-04-12,2,2020-06-18
ALL/Chaco,2020-04-13,2,2020-06-18
ALL/Chaco,2020-04-15,1,2020-06-18
ALL/Chaco,2020-04-16,1,2020-06-18
ALL/Chaco,2020-04-19,1,2020-06-18
ALL/Chaco,2020-04-20,1,2020-06-18
ALL/Chaco,2020-04-22,2,2020-06-18
ALL/Chaco,2020-04-24,2,2020-06-18
ALL/Chaco,2020-04-25,2,2020-06-18
ALL/Chaco,2020-04-26,2,2020-06-18
ALL/Chaco,2020-04-27,3,2020-06-18
ALL/Chaco,2020-04-29,1,2020-06-18
ALL/Chaco,2020-04-30,1,2020-06-18
ALL/Chaco,2020-05-02,1,2020-06-18
ALL/Chaco,2020-05-03,1,2020-06-18
ALL/Chaco,2020-05-04,1,2020-06-18
ALL/Chaco,2020-05-05,1,2020-06-18
ALL/Chaco,2020-05-06,2,2020-06-18
ALL/Chaco,2020-05-07,1,2020-06-18
ALL/Chaco,2020-05-08,1,2020-06-18
ALL/Chaco,2020-05-09,3,2020-06-18
ALL/Chaco,2020-05-10,2,2020-06-18
ALL/Chaco,2020-05-12,1,2020-06-18
ALL/Chaco,2020-05-13,3,2020-06-18
ALL/Chaco,2020-05-14,3,2020-06-18
ALL/Chaco,2020-05-16,2,2020-06-18
ALL/Chaco,2020-05-17,2,2020-06-18
ALL/Chaco,2020-05-19,2,2020-06-18
ALL/Chaco,2020-05-20,2,2020-06-18
ALL/Chaco,2020-05-22,1,2020-06-18
ALL/Chaco,2020-05-23,2,2020-06-18
ALL/Chaco,2020-05-24,1,2020-06-18
ALL/Chaco,2020-05-25,3,2020-06-18
ALL/Chaco,2020-05-27,1,2020-06-18
ALL/Chaco,2020-05-29,2,2020-06-18
ALL/Chaco,2020-05-30,4,2020-06-18
ALL/Chaco,2020-05-31,2,2020-06-18
ALL/Chaco,2020-06-02,1,2020-06-18
ALL/Chaco,2020-06-04,2,2020-06-18
ALL/Chaco,2020-06-07,1,2020-06-18
ALL/Chaco,2020-06-08,2,2020-06-18
ALL/Chaco,2020-06-10,2,2020-06-18
ALL/Chaco,2020-06-11,2,2020-06-18
ALL/Chubut,2020-04-30,1,2020-06-18
ALL/Corrientes,2020-05-02,1,2020-06-18
ALL/Córdoba,2020-03-15,1,2020-06-18
ALL/Córdoba,2020-03-21,1,2020-06-18
ALL/Córdoba,2020-03-24,1,2020-06-18
ALL/Córdoba,2020-03-25,1,2020-06-18
ALL/Córdoba,2020-03-26,2,2020-06-18
ALL/Córdoba,2020-03-27,1,2020-06-18
ALL/Córdoba,2020-03-28,2,2020-06-18
ALL/Córdoba,2020-03-29,1,2020-06-18
ALL/Córdoba,2020-03-30,2,2020-06-18
ALL/Córdoba,2020-04-05,1,2020-06-18
ALL/Córdoba,2020-04-07,1,2020-06-18
ALL/Córdoba,2020-04-08,1,2020-06-18
ALL/Córdoba,2020-04-10,3,2020-06-18
ALL/Córdoba,2020-04-11,1,2020-06-18
ALL/Córdoba,2020-04-13,1,2020-06-18
ALL/Córdoba,2020-04-20,2,2020-06-18
ALL/Córdoba,2020-04-28,1,2020-06-18
ALL/Córdoba,2020-05-01,1,2020-06-18
ALL/Córdoba,2020-05-08,1,2020-06-18
ALL/Córdoba,2020-05-11,1,2020-06-18
ALL/Córdoba,2020-05-14,1,2020-06-18
ALL/Córdoba,2020-05-15,1,2020-06-18
ALL/Córdoba,2020-05-17,1,2020-06-18
ALL/Córdoba,2020-05-19,1,2020-06-18
ALL/Córdoba,2020-05-20,1,2020-06-18
ALL/Córdoba,2020-05-30,1,2020-06-18
ALL/Jujuy,2020-06-02,1,2020-06-18
ALL/La Rioja,2020-03-23,1,2020-06-18
ALL/La Rioja,2020-04-10,1,2020-06-18
ALL/La Rioja,2020-04-17,1,2020-06-18
ALL/La Rioja,2020-04-22,1,2020-06-18
ALL/Mendoza,2020-03-25,1,2020-06-18
ALL/Mendoza,2020-03-26,2,2020-06-18
ALL/Mendoza,2020-03-30,1,2020-06-18
ALL/Mendoza,2020-04-01,3,2020-06-18
ALL/Mendoza,2020-04-02,1,2020-06-18
ALL/Mendoza,2020-04-07,1,2020-06-18
ALL/Mendoza,2020-04-13,1,2020-06-18
ALL/Mendoza,2020-04-15,1,2020-06-18
ALL/Misiones,2020-04-17,1,2020-06-18
ALL/Misiones,2020-05-27,1,2020-06-18
ALL/Misiones,2020-06-09,1,2020-06-18
ALL/Misiones,2020-06-11,1,2020-06-18
ALL/Neuquén,2020-03-25,1,2020-06-18
ALL/Neuquén,2020-04-18,1,2020-06-18
ALL/Neuquén,2020-04-24,1,2020-06-18
ALL/Neuquén,2020-06-11,1,2020-06-18
ALL/Neuquén,2020-06-17,2,2020-06-18
ALL/Río Negro,2020-04-02,1,2020-06-18
ALL/Río Negro,2020-04-03,3,2020-06-18
ALL/Río Negro,2020-04-13,1,2020-06-18
ALL/Río Negro,2020-04-14,1,2020-06-18
ALL/Río Negro,2020-04-17,1,2020-06-18
ALL/Río Negro,2020-04-27,1,2020-06-18
ALL/Río Negro,2020-05-02,1,2020-06-18
ALL/Río Negro,2020-05-04,1,2020-06-18
ALL/Río Negro,2020-05-05,1,2020-06-18
ALL/Río Negro,2020-05-14,1,2020-06-18
ALL/Río Negro,2020-05-21,1,2020-06-18
ALL/Río Negro,2020-05-27,1,2020-06-18
ALL/Río Negro,2020-05-31,1,2020-06-18
ALL/Río Negro,2020-06-03,1,2020-06-18
ALL/Río Negro,2020-06-05,1,2020-06-18
ALL/Río Negro,2020-06-09,1,2020-06-18
ALL/Río Negro,2020-06-12,1,2020-06-18
ALL/Río Negro,2020-06-15,1,2020-06-18
ALL/Río Negro,2020-06-17,1,2020-06-18
ALL/San Juan,2020-04-09,1,2020-06-18
ALL/Santa Cruz,2020-03-19,1,2020-06-18
ALL/Santa Cruz,2020-03-24,1,2020-06-18
ALL/Santa Cruz,2020-03-26,1,2020-06-18
ALL/Santa Cruz,2020-04-04,1,2020-06-18
ALL/Santa Cruz,2020-04-08,1,2020-06-18
ALL/Santa Fe,2020-03-28,2,2020-06-18
ALL/Santa Fe,2020-03-29,2,2020-06-18
ALL/Santa Fe,2020-03-30,1,2020-06-18
ALL/Santa Fe,2020-03-31,1,2020-06-18
ALL/Santa Fe,2020-04-01,1,2020-06-18
ALL/Santa Fe,2020-04-05,1,2020-06-18
ALL/Santa Fe,2020-04-11,1,2020-06-18
ALL/Santa Fe,2020-04-14,1,2020-06-18
ALL/Santa Fe,2020-04-18,1,2020-06-18
ALL/Santa Fe,2020-05-24,1,2020-06-18
ALL/Santiago del Estero,2020-04-07,1,2020-06-18
ALL/Tierra del Fuego,2020-03-29,1,2020-06-18
ALL/Tierra del Fuego,2020-03-30,1,2020-06-18
ALL/Tucumán,2020-03-14,1,2020-06-18
ALL/Tucumán,2020-03-18,1,2020-06-18
ALL/Tucumán,2020-03-23,1,2020-06-18
ALL/Tucumán,2020-03-31,1,2020-06-18
ALL/Tucumán,2020-05-24,1,2020-06-18
ALL/Tucumán,2020-05-30,1,2020-06-18
ALL/Tucumán,2020-06-04,1,2020-06-18
ALL/Tucumán,2020-06-16,2,2020-06-18
ALL/Buenos Aires,2020-03-09,1,2020-06-19
ALL/Buenos Aires,2020-03-12,1,2020-06-19
ALL/Buenos Aires,2020-03-13,1,2020-06-19
ALL/Buenos Aires,2020-03-14,1,2020-06-19
ALL/Buenos Aires,2020-03-16,1,2020-06-19
ALL/Buenos Aires,2020-03-17,1,2020-06-19
ALL/Buenos Aires,2020-03-18,3,2020-06-19
ALL/Buenos Aires,2020-03-19,1,2020-06-19
ALL/Buenos Aires,2020-03-20,1,2020-06-19
ALL/Buenos Aires,2020-03-21,3,2020-06-19
ALL/Buenos Aires,2020-03-22,3,2020-06-19
ALL/Buenos Aires,2020-03-23,1,2020-06-19
ALL/Buenos Aires,2020-03-24,2,2020-06-19
ALL/Buenos Aires,2020-03-25,3,2020-06-19
ALL/Buenos Aires,2020-03-26,1,2020-06-19
ALL/Buenos Aires,2020-03-27,3,2020-06-19
ALL/Buenos Aires,2020-03-28,2,2020-06-19
ALL/Buenos Aires,2020-03-29,4,2020-06-19
ALL/Buenos Aires,2020-03-30,8,2020-06-19
ALL/Buenos Aires,2020-03-31,3,2020-06-19
ALL/Buenos Aires,2020-04-01,3,2020-06-19
ALL/Buenos Aires,2020-04-02,4,2020-06-19
ALL/Buenos Aires,2020-04-03,2,2020-06-19
ALL/Buenos Aires,2020-04-04,2,2020-06-19
ALL/Buenos Aires,2020-04-05,6,2020-06-19
ALL/Buenos Aires,2020-04-06,5,2020-06-19
ALL/Buenos Aires,2020-04-07,2,2020-06-19
ALL/Buenos Aires,2020-04-08,3,2020-06-19
ALL/Buenos Aires,2020-04-09,2,2020-06-19
ALL/Buenos Aires,2020-04-10,1,2020-06-19
ALL/Buenos Aires,2020-04-11,5,2020-06-19
ALL/Buenos Aires,2020-04-13,2,2020-06-19
ALL/Buenos Aires,2020-04-15,2,2020-06-19
ALL/Buenos Aires,2020-04-16,1,2020-06-19
ALL/Buenos Aires,2020-04-17,4,2020-06-19
ALL/Buenos Aires,2020-04-18,3,2020-06-19
ALL/Buenos Aires,2020-04-19,4,2020-06-19
ALL/Buenos Aires,2020-04-20,2,2020-06-19
ALL/Buenos Aires,2020-04-21,1,2020-06-19
ALL/Buenos Aires,2020-04-22,2,2020-06-19
ALL/Buenos Aires,2020-04-23,3,2020-06-19
ALL/Buenos Aires,2020-04-24,3,2020-06-19
ALL/Buenos Aires,2020-04-25,3,2020-06-19
ALL/Buenos Aires,2020-04-26,2,2020-06-19
ALL/Buenos Aires,2020-04-27,2,2020-06-19
ALL/Buenos Aires,2020-04-28,2,2020-06-19
ALL/Buenos Aires,2020-04-29,1,2020-06-19
ALL/Buenos Aires,2020-04-30,1,2020-06-19
ALL/Buenos Aires,2020-05-01,1,2020-06-19
ALL/Buenos Aires,2020-05-02,7,2020-06-19
ALL/Buenos Aires,2020-05-03,1,2020-06-19
ALL/Buenos Aires,2020-05-04,3,2020-06-19
ALL/Buenos Aires,2020-05-05,3,2020-06-19
ALL/Buenos Aires,2020-05-07,2,2020-06-19
ALL/Buenos Aires,2020-05-08,1,2020-06-19
ALL/Buenos Aires,2020-05-09,1,2020-06-19
ALL/Buenos Aires,2020-05-10,3,2020-06-19
ALL/Buenos Aires,2020-05-11,3,2020-06-19
ALL/Buenos Aires,2020-05-12,2,2020-06-19
ALL/Buenos Aires,2020-05-13,2,2020-06-19
ALL/Buenos Aires,2020-05-14,2,2020-06-19
ALL/Buenos Aires,2020-05-16,4,2020-06-19
ALL/Buenos Aires,2020-05-17,1,2020-06-19
ALL/Buenos Aires,2020-05-18,5,2020-06-19
ALL/Buenos Aires,2020-05-19,4,2020-06-19
ALL/Buenos Aires,2020-05-20,8,2020-06-19
ALL/Buenos Aires,2020-05-21,13,2020-06-19
ALL/Buenos Aires,2020-05-22,5,2020-06-19
ALL/Buenos Aires,2020-05-23,3,2020-06-19
ALL/Buenos Aires,2020-05-24,5,2020-06-19
ALL/Buenos Aires,2020-05-25,5,2020-06-19
ALL/Buenos Aires,2020-05-26,8,2020-06-19
ALL/Buenos Aires,2020-05-27,8,2020-06-19
ALL/Buenos Aires,2020-05-28,12,2020-06-19
ALL/Buenos Aires,2020-05-29,11,2020-06-19
ALL/Buenos Aires,2020-05-30,10,2020-06-19
ALL/Buenos Aires,2020-05-31,10,2020-06-19
ALL/Buenos Aires,2020-06-01,4,2020-06-19
ALL/Buenos Aires,2020-06-02,9,2020-06-19
ALL/Buenos Aires,2020-06-03,6,2020-06-19
ALL/Buenos Aires,2020-06-04,8,2020-06-19
ALL/Buenos Aires,2020-06-05,7,2020-06-19
ALL/Buenos Aires,2020-06-06,11,2020-06-19
ALL/Buenos Aires,2020-06-07,7,2020-06-19
